,BTC,Gold,SPY
2020-07-27,10990.873046875,182.22999572753906,298.4247131347656
2020-07-28,10912.8232421875,183.75,296.531982421875
2020-07-29,11100.4677734375,185.1300048828125,300.178955078125
2020-07-30,11111.2138671875,183.75999450683594,299.1078796386719
2020-07-31,11323.466796875,185.42999267578125,301.47149658203125
2020-08-03,11246.3486328125,185.63999938964844,303.5673828125
2020-08-04,11205.892578125,189.58999633789062,304.739990234375
2020-08-05,11747.0224609375,191.35000610351562,306.63275146484375
2020-08-06,11779.7734375,193.88999938964844,308.68243408203125
2020-08-07,11601.47265625,190.80999755859375,308.9040222167969
2020-08-10,11878.111328125,190.14999389648438,309.8272705078125
2020-08-11,11410.525390625,179.94000244140625,307.269775390625
2020-08-12,11584.9345703125,179.10000610351562,311.5538330078125
2020-08-13,11784.1376953125,183.3300018310547,310.9906005859375
2020-08-14,11768.87109375,182.5399932861328,310.9998779296875
2020-08-17,12254.40234375,186.5,311.98779296875
2020-08-18,11991.2333984375,188.17999267578125,312.6618347167969
2020-08-19,11758.283203125,182.24000549316406,311.3599548339844
2020-08-20,11878.3720703125,183.5,312.3294677734375
2020-08-21,11592.4892578125,182.02999877929688,313.4373474121094
2020-08-24,11774.595703125,181.0,316.613525390625
2020-08-25,11366.134765625,181.22000122070312,317.7214050292969
2020-08-26,11488.36328125,183.36000061035156,320.9067687988281
2020-08-27,11323.3974609375,181.24000549316406,321.6084289550781
2020-08-28,11542.5,184.38999938964844,323.685791015625
2020-08-31,11680.8203125,184.8300018310547,322.5133361816406
2020-09-01,11970.478515625,185.0500030517578,325.5508117675781
2020-09-02,11414.0341796875,182.6199951171875,330.2596130371094
2020-09-03,10245.296875,181.13999938964844,318.8939514160156
2020-09-04,10511.8134765625,181.63999938964844,316.290283203125
2020-09-08,10131.5166015625,181.2899932861328,307.64837646484375
2020-09-09,10242.34765625,183.0500030517578,313.7235412597656
2020-09-10,10363.138671875,182.4600067138672,308.2761535644531
2020-09-11,10400.9150390625,182.4499969482422,308.43310546875
2020-09-14,10680.837890625,183.88999938964844,312.49560546875
2020-09-15,10796.951171875,183.4499969482422,314.0743713378906
2020-09-16,10974.9052734375,183.97000122070312,312.8280334472656
2020-09-17,10948.990234375,182.9600067138672,310.0765686035156
2020-09-18,10944.5859375,183.1999969482422,306.5067443847656
2020-09-21,10462.259765625,179.52000427246094,303.0954895019531
2020-09-22,10538.4599609375,178.64999389648438,306.1822814941406
2020-09-23,10246.1865234375,174.7899932861328,299.0816650390625
2020-09-24,10760.06640625,175.44000244140625,299.87884521484375
2020-09-25,10692.716796875,174.94000244140625,304.72698974609375
2020-09-28,10709.65234375,176.6999969482422,309.7882080078125
2020-09-29,10844.640625,178.19000244140625,308.10113525390625
2020-09-30,10784.4912109375,177.1199951171875,310.4371643066406
2020-10-01,10619.4521484375,178.6999969482422,312.4302062988281
2020-10-02,10575.974609375,178.5399932861328,309.4638671875
2020-10-05,10793.33984375,179.41000366210938,314.9516296386719
2020-10-06,10604.40625,177.3000030517578,310.4742126464844
2020-10-07,10668.96875,177.22000122070312,315.8785400390625
2020-10-08,10915.685546875,177.85000610351562,318.6780090332031
2020-10-09,11064.4580078125,181.0800018310547,321.52392578125
2020-10-12,11555.36328125,180.55999755859375,326.696533203125
2020-10-13,11425.8994140625,177.72000122070312,324.5644226074219
2020-10-14,11429.5068359375,178.27000427246094,322.5250244140625
2020-10-15,11495.349609375,178.9199981689453,322.12640380859375
2020-10-16,11322.123046875,178.3000030517578,321.9317626953125
2020-10-19,11742.037109375,178.38999938964844,317.0373229980469
2020-10-20,11916.3349609375,179.25,318.3072509765625
2020-10-21,12823.689453125,180.60000610351562,317.7047119140625
2020-10-22,12965.8916015625,178.8300018310547,319.4473876953125
2020-10-23,12931.5390625,178.63999938964844,320.53204345703125
2020-10-26,13075.248046875,178.5500030517578,314.6086120605469
2020-10-27,13654.21875,179.02000427246094,313.5239562988281
2020-10-28,13271.28515625,176.1300048828125,302.80810546875
2020-10-29,13437.8828125,175.39999389648438,305.8857727050781
2020-10-30,13546.5224609375,176.1999969482422,302.6968994140625
2020-11-02,13550.4892578125,177.91000366210938,306.08966064453125
2020-11-03,13950.30078125,178.9199981689453,311.4939270019531
2020-11-04,14133.70703125,178.82000732421875,318.4555969238281
2020-11-05,15579.8486328125,182.92999267578125,324.66632080078125
2020-11-06,15565.880859375,183.19000244140625,324.5921936035156
2020-11-09,15332.3154296875,175.0800018310547,328.6709899902344
2020-11-10,15290.90234375,175.66000366210938,328.18890380859375
2020-11-11,15701.33984375,174.89999389648438,330.6268615722656
2020-11-12,16276.34375,175.9600067138672,327.41943359375
2020-11-13,16317.80859375,177.16000366210938,331.9524841308594
2020-11-16,16716.111328125,177.14999389648438,336.0960388183594
2020-11-17,17645.40625,176.5,334.2884216308594
2020-11-18,17804.005859375,175.49000549316406,330.265380859375
2020-11-19,17817.08984375,175.16000366210938,331.6557312011719
2020-11-20,18621.314453125,175.69000244140625,329.3846435546875
2020-11-23,18364.12109375,172.22999572753906,331.359130859375
2020-11-24,19107.46484375,169.58999633789062,336.6985778808594
2020-11-25,18732.12109375,169.50999450683594,336.1795349121094
2020-11-27,17108.40234375,167.7899932861328,337.1157531738281
2020-11-30,19625.8359375,166.6699981689453,335.6232604980469
2020-12-01,18802.998046875,170.17999267578125,339.294189453125
2020-12-02,19201.091796875,171.4600067138672,340.0079650878906
2020-12-03,19445.3984375,172.80999755859375,339.91522216796875
2020-12-04,18699.765625,172.32000732421875,342.84442138671875
2020-12-07,19191.630859375,174.88999938964844,342.1399841308594
2020-12-08,18321.14453125,175.5,343.1411437988281
2020-12-09,18553.916015625,172.5,340.06353759765625
2020-12-10,18264.9921875,172.1699981689453,339.9523620605469
2020-12-11,18058.904296875,172.49000549316406,339.5536804199219
2020-12-14,19246.64453125,171.5399932861328,338.033447265625
2020-12-15,19417.076171875,173.94000244140625,342.6034240722656
2020-12-16,21310.59765625,174.89999389648438,343.1411437988281
2020-12-17,22805.162109375,176.74000549316406,345.0599670410156
2020-12-18,23137.9609375,176.44000244140625,343.68218994140625
2020-12-21,22803.08203125,175.8800048828125,342.4533996582031
2020-12-22,23783.029296875,174.49000549316406,341.87615966796875
2020-12-23,23241.345703125,175.64999389648438,342.1834411621094
2020-12-24,23735.94921875,176.35000610351562,343.51458740234375
2020-12-28,27084.80859375,175.7100067138672,346.4656982421875
2020-12-29,27362.4375,176.35000610351562,345.8047180175781
2020-12-30,28840.953125,177.6999969482422,346.29815673828125
2020-12-31,29001.720703125,178.36000061035156,348.0576477050781
2021-01-04,31971.9140625,182.3300018310547,343.3191833496094
2021-01-05,33992.4296875,182.8699951171875,345.6837158203125
2021-01-06,36824.36328125,179.89999389648438,347.7504577636719
2021-01-07,39371.04296875,179.47999572753906,352.9171142578125
2021-01-08,40797.609375,173.33999633789062,354.92791748046875
2021-01-11,35566.65625,173.0,352.535400390625
2021-01-12,33922.9609375,174.1199951171875,352.60986328125
2021-01-13,37316.359375,173.3699951171875,353.559326171875
2021-01-14,39187.328125,173.27999877929688,352.3212585449219
2021-01-15,36825.3671875,171.1300048828125,349.7518005371094
2021-01-19,36069.8046875,172.5800018310547,352.49810791015625
2021-01-20,35547.75,175.38999938964844,357.3761901855469
2021-01-21,30825.69921875,175.27999877929688,357.7019958496094
2021-01-22,33005.76171875,173.89999389648438,356.4360046386719
2021-01-25,32366.392578125,174.0500030517578,357.8417053222656
2021-01-26,32569.849609375,173.6199951171875,357.2831726074219
2021-01-27,30432.546875,172.52000427246094,348.551025390625
2021-01-28,33466.09765625,172.67999267578125,351.548583984375
2021-01-29,34316.38671875,172.61000061035156,344.5107116699219
2021-02-01,33537.17578125,174.22999572753906,350.24530029296875
2021-02-02,35510.2890625,172.11000061035156,355.1978454589844
2021-02-03,37472.08984375,171.85000610351562,355.4770812988281
2021-02-04,36926.06640625,168.14999389648438,359.5174255371094
2021-02-05,38144.30859375,169.80999755859375,360.9324035644531
2021-02-08,46196.46484375,171.52000427246094,363.5390930175781
2021-02-09,46481.10546875,172.0800018310547,363.29693603515625
2021-02-10,44918.18359375,172.7100067138672,363.1387023925781
2021-02-11,47909.33203125,171.2100067138672,363.7252502441406
2021-02-12,47504.8515625,170.69000244140625,365.52191162109375
2021-02-16,49199.87109375,168.24000549316406,365.2054138183594
2021-02-17,52149.0078125,166.3300018310547,365.28912353515625
2021-02-18,51679.796875,166.32000732421875,363.7344970703125
2021-02-19,55888.1328125,167.00999450683594,363.0921325683594
2021-02-22,54207.3203125,169.50999450683594,360.29925537109375
2021-02-23,48824.42578125,169.1199951171875,360.7369384765625
2021-02-24,49705.33203125,169.0,364.7119140625
2021-02-25,47093.8515625,165.82000732421875,355.9239196777344
2021-02-26,46339.76171875,161.80999755859375,354.09002685546875
2021-03-01,49631.2421875,161.52999877929688,362.6731872558594
2021-03-02,48378.98828125,162.41000366210938,359.8431701660156
2021-03-03,50538.2421875,160.6199951171875,355.0767822265625
2021-03-04,48561.16796875,159.0399932861328,350.6827697753906
2021-03-05,48927.3046875,159.13999938964844,357.1341857910156
2021-03-08,52246.5234375,157.49000549316406,355.35614013671875
2021-03-09,54824.1171875,160.83999633789062,360.4297180175781
2021-03-10,56008.55078125,161.66000366210938,362.6731872558594
2021-03-11,57805.12109375,161.52000427246094,366.3503723144531
2021-03-12,57332.08984375,161.49000549316406,366.8438415527344
2021-03-15,55907.19921875,162.1999969482422,369.03155517578125
2021-03-16,56804.90234375,162.35000610351562,368.5660400390625
2021-03-17,58870.89453125,163.50999450683594,369.8227844238281
2021-03-18,57858.921875,162.55999755859375,364.4420471191406
2021-03-19,58346.65234375,163.24000549316406,363.7677001953125
2021-03-22,54529.14453125,163.0,366.6723937988281
2021-03-23,54738.9453125,161.80999755859375,363.786376953125
2021-03-24,52774.265625,162.3699951171875,361.9371032714844
2021-03-25,51704.16015625,161.77999877929688,363.9732360839844
2021-03-26,55137.3125,162.24000549316406,369.838623046875
2021-03-29,57750.19921875,160.30999755859375,369.6517028808594
2021-03-30,58917.69140625,157.57000732421875,368.6711120605469
2021-03-31,58918.83203125,159.9600067138672,370.16546630859375
2021-04-01,59095.80859375,161.97999572753906,374.1629333496094
2021-04-05,59057.87890625,161.9199981689453,379.5332946777344
2021-04-06,58192.359375,163.22000122070312,379.3091735839844
2021-04-07,56048.9375,162.75999450683594,379.7481384277344
2021-04-08,58323.953125,164.50999450683594,381.5506286621094
2021-04-09,58245.00390625,163.27000427246094,384.32470703125
2021-04-12,59893.453125,162.27999877929688,384.46478271484375
2021-04-13,63503.45703125,163.42999267578125,385.604248046875
2021-04-14,63109.6953125,162.72000122070312,384.2872619628906
2021-04-15,63314.01171875,165.35000610351562,388.41552734375
2021-04-16,61572.7890625,166.35000610351562,389.71380615234375
2021-04-19,55724.265625,165.88999938964844,387.799072265625
2021-04-20,56473.03125,166.47999572753906,384.95977783203125
2021-04-21,53906.08984375,168.1300048828125,388.602294921875
2021-04-22,51762.2734375,167.0399932861328,385.0531311035156
2021-04-23,51093.65234375,166.39999389648438,389.22808837890625
2021-04-26,54021.75390625,166.83999633789062,390.04058837890625
2021-04-27,55033.1171875,166.4199981689453,389.9565124511719
2021-04-28,54824.703125,166.91000366210938,389.84454345703125
2021-04-29,53555.109375,166.22000122070312,392.328857421875
2021-04-30,57750.17578125,165.66000366210938,389.7510070800781
2021-05-03,57200.29296875,167.80999755859375,390.5916748046875
2021-05-04,53333.5390625,166.5800018310547,388.1820373535156
2021-05-05,57424.0078125,167.27000427246094,388.30340576171875
2021-05-06,56396.515625,170.05999755859375,391.40423583984375
2021-05-07,57356.40234375,171.58999633789062,394.25286865234375
2021-05-10,55859.796875,172.11000061035156,390.3488464355469
2021-05-11,56704.57421875,172.13999938964844,386.8651123046875
2021-05-12,49150.53515625,170.42999267578125,378.6460266113281
2021-05-13,49716.19140625,171.1300048828125,383.1944885253906
2021-05-14,49880.53515625,172.69000244140625,389.0786437988281
2021-05-17,43537.51171875,174.6999969482422,388.088623046875
2021-05-18,42909.40234375,175.0399932861328,384.7449035644531
2021-05-19,37002.44140625,175.16000366210938,383.73626708984375
2021-05-20,40782.73828125,175.9600067138672,387.8644104003906
2021-05-21,37304.69140625,176.0399932861328,387.54693603515625
2021-05-24,38705.98046875,176.35000610351562,391.4976501464844
2021-05-25,38402.22265625,177.9499969482422,390.6290283203125
2021-05-26,39294.19921875,177.63999938964844,391.40423583984375
2021-05-27,38436.96875,177.7100067138672,391.6097412109375
2021-05-28,35697.60546875,178.3800048828125,392.31024169921875
2021-06-01,36684.92578125,177.89999389648438,391.9646911621094
2021-06-02,37575.1796875,178.77000427246094,392.5810546875
2021-06-03,39208.765625,175.27000427246094,391.12408447265625
2021-06-04,36894.40625,177.16000366210938,394.7012023925781
2021-06-07,33560.70703125,177.8699951171875,394.318359375
2021-06-08,33472.6328125,177.32000732421875,394.40234375
2021-06-09,37345.12109375,176.97999572753906,393.81390380859375
2021-06-10,36702.59765625,177.74000549316406,395.64453125
2021-06-11,37334.3984375,175.74000549316406,396.2983703613281
2021-06-14,40218.4765625,174.7100067138672,397.1856384277344
2021-06-15,40406.26953125,174.0500030517578,396.4570617675781
2021-06-16,38347.0625,171.11000061035156,394.2435607910156
2021-06-17,38053.50390625,165.85000610351562,394.1128234863281
2021-06-18,35787.24609375,164.92999267578125,388.7960205078125
2021-06-21,31676.693359375,166.9499969482422,394.362060546875
2021-06-22,32505.66015625,166.25,396.4703063964844
2021-06-23,33723.02734375,166.13999938964844,395.9925537109375
2021-06-24,34662.4375,166.0399932861328,398.33514404296875
2021-06-25,31637.779296875,166.58999633789062,399.7500305175781
2021-06-28,34434.3359375,166.5800018310547,400.5559387207031
2021-06-29,35867.77734375,164.8300018310547,400.7713623046875
2021-06-30,35040.8359375,165.6300048828125,401.1086730957031
2021-07-01,33572.1171875,166.1999969482422,403.3294982910156
2021-07-02,33897.046875,167.2899932861328,406.4123840332031
2021-07-06,34235.1953125,168.1199951171875,405.672119140625
2021-07-07,33855.328125,168.75999450683594,407.105712890625
2021-07-08,32877.37109375,168.64999389648438,403.78863525390625
2021-07-09,33798.01171875,169.2100067138672,408.0989685058594
2021-07-12,33155.84765625,169.0,409.560791015625
2021-07-13,32702.025390625,169.22000122070312,408.1647033691406
2021-07-14,32822.34765625,171.0399932861328,408.7737731933594
2021-07-15,31780.73046875,171.07000732421875,407.3775329589844
2021-07-16,31421.5390625,169.41000366210938,404.1822204589844
2021-07-19,30817.83203125,169.61000061035156,398.2132873535156
2021-07-20,29807.34765625,169.38999938964844,403.9198303222656
2021-07-21,32110.693359375,168.75999450683594,407.1900634765625
2021-07-22,32313.10546875,169.08999633789062,408.0428771972656
2021-07-23,33581.55078125,168.55999755859375,412.24078369140625
2021-07-26,37337.53515625,168.16000366210938,413.25274658203125
2021-07-27,39406.94140625,168.44000244140625,411.3693542480469
2021-07-28,39995.90625,169.2899932861328,411.20062255859375
2021-07-29,40008.421875,171.1699981689453,412.906005859375
2021-07-30,42235.546875,169.82000732421875,410.90081787109375
2021-08-02,39201.9453125,169.61000061035156,410.0386657714844
2021-08-03,38152.98046875,169.49000549316406,413.37451171875
2021-08-04,39747.50390625,169.52999877929688,411.34112548828125
2021-08-05,40869.5546875,168.86000061035156,413.9461975097656
2021-08-06,42816.5,164.63999938964844,414.6302185058594
2021-08-09,46365.40234375,161.72000122070312,414.2928466796875
2021-08-10,45585.03125,161.77000427246094,414.8082580566406
2021-08-11,45593.63671875,164.0,415.8389587402344
2021-08-12,44428.2890625,164.0399932861328,417.0851745605469
2021-08-13,47793.3203125,166.38999938964844,417.84429931640625
2021-08-16,46004.484375,167.22000122070312,418.828125
2021-08-17,44695.359375,166.97000122070312,416.0826416015625
2021-08-18,44801.1875,167.10000610351562,411.528564453125
2021-08-19,46717.578125,166.61000061035156,412.1656799316406
2021-08-20,49339.17578125,166.6999969482422,415.44537353515625
2021-08-23,49546.1484375,168.72999572753906,419.0999450683594
2021-08-24,47706.1171875,168.64999389648438,419.7651062011719
2021-08-25,48960.7890625,167.47999572753906,420.6459655761719
2021-08-26,46942.21875,167.6699981689453,418.1628112792969
2021-08-27,49058.66796875,170.19000244140625,421.901611328125
2021-08-30,47054.984375,169.35000610351562,423.7569885253906
2021-08-31,47166.6875,169.69000244140625,423.12908935546875
2021-09-01,48847.02734375,169.6999969482422,423.3540344238281
2021-09-02,49327.72265625,169.25,424.65655517578125
2021-09-03,50025.375,171.05999755859375,424.55340576171875
2021-09-07,46811.12890625,167.7100067138672,423.0354919433594
2021-09-08,46091.390625,167.2899932861328,422.52008056640625
2021-09-09,46391.421875,168.02999877929688,420.711669921875
2021-09-10,44883.91015625,167.17999267578125,417.3945007324219
2021-09-13,44963.07421875,167.74000549316406,418.462646484375
2021-09-14,47092.4921875,168.82000732421875,416.2044372558594
2021-09-15,48176.34765625,167.8300018310547,419.68084716796875
2021-09-16,47783.359375,164.02999877929688,419.0155334472656
2021-09-17,47267.51953125,163.77000427246094,414.93389892578125
2021-09-20,42843.80078125,164.94000244140625,408.0152282714844
2021-09-21,40693.67578125,166.0399932861328,407.6297302246094
2021-09-22,43574.5078125,165.4199981689453,411.6060791015625
2021-09-23,44895.09765625,163.50999450683594,416.60711669921875
2021-09-24,42839.75,163.3000030517578,417.2933654785156
2021-09-27,42235.73046875,163.63999938964844,416.099609375
2021-09-28,41034.54296875,162.0500030517578,407.71441650390625
2021-09-29,41564.36328125,161.32000732421875,408.400634765625
2021-09-30,43790.89453125,164.22000122070312,403.4089660644531
2021-10-01,48116.94140625,164.58999633789062,408.20318603515625
2021-10-04,49112.90234375,165.36000061035156,402.9389953613281
2021-10-05,51514.8125,164.58999633789062,407.1316223144531
2021-10-06,55361.44921875,165.02999877929688,408.8236083984375
2021-10-07,53805.984375,164.16000366210938,412.3580627441406
2021-10-08,53967.84765625,164.22999572753906,411.6060791015625
2021-10-11,57484.7890625,163.9199981689453,408.6261291503906
2021-10-12,56041.05859375,164.66000366210938,407.620361328125
2021-10-13,57401.09765625,167.58999633789062,409.08685302734375
2021-10-14,57321.5234375,168.0,415.96795654296875
2021-10-15,61593.94921875,165.3300018310547,419.13580322265625
2021-10-18,62026.078125,164.9199981689453,420.376708984375
2021-10-19,64261.9921875,165.4499969482422,423.619873046875
2021-10-20,65992.8359375,166.89999389648438,425.28375244140625
2021-10-21,62210.171875,166.75,426.39300537109375
2021-10-22,60692.265625,167.77000427246094,425.951171875
2021-10-25,63039.82421875,168.92999267578125,428.2354431152344
2021-10-26,60363.79296875,167.67999267578125,428.6208801269531
2021-10-27,58482.38671875,168.1199951171875,426.7220153808594
2021-10-28,60622.13671875,168.0800018310547,430.83941650390625
2021-10-29,62227.96484375,166.64999389648438,431.7136535644531
2021-11-01,61004.40625,167.52000427246094,432.45623779296875
2021-11-02,63226.40234375,167.16000366210938,434.2046813964844
2021-11-03,62970.046875,165.77000427246094,436.8555908203125
2021-11-04,61452.23046875,167.64999389648438,438.914306640625
2021-11-05,61125.67578125,169.83999633789062,440.437255859375
2021-11-08,67566.828125,170.4499969482422,440.8131408691406
2021-11-09,66971.828125,171.2899932861328,439.356201171875
2021-11-10,64995.23046875,173.14999389648438,435.82159423828125
2021-11-11,64949.9609375,174.1199951171875,435.96258544921875
2021-11-12,64155.94140625,174.4499969482422,439.252685546875
2021-11-15,63557.87109375,174.17999267578125,439.40313720703125
2021-11-16,60161.24609375,172.9199981689453,441.1422424316406
2021-11-17,60368.01171875,174.5,440.070556640625
2021-11-18,56942.13671875,173.94000244140625,441.5653381347656
2021-11-19,58119.578125,172.61000061035156,440.7756652832031
2021-11-22,56289.2890625,168.74000549316406,439.5347595214844
2021-11-23,57569.07421875,167.27999877929688,440.1175537109375
2021-11-24,56280.42578125,167.1199951171875,441.29266357421875
2021-11-26,53569.765625,166.85000610351562,431.4504089355469
2021-11-29,57806.56640625,166.6199951171875,436.7428894042969
2021-11-30,57005.42578125,165.5,428.244873046875
2021-12-01,57229.828125,166.16000366210938,423.48828125
2021-12-02,56477.81640625,165.24000549316406,429.97454833984375
2021-12-03,53598.24609375,166.6300048828125,426.23321533203125
2021-12-06,50582.625,166.22000122070312,431.28118896484375
2021-12-07,50700.0859375,166.80999755859375,440.2021789550781
2021-12-08,50504.796875,166.89999389648438,441.3678283691406
2021-12-09,47672.12109375,165.8800048828125,438.3878173828125
2021-12-10,47243.3046875,166.5800018310547,442.5146484375
2021-12-13,46737.48046875,167.0,438.59478759765625
2021-12-14,46612.6328125,165.44000244140625,435.5771789550781
2021-12-15,48896.72265625,166.14999389648438,442.38311767578125
2021-12-16,47665.42578125,168.16000366210938,438.48193359375
2021-12-17,46202.14453125,167.8000030517578,433.8151550292969
2021-12-20,46880.27734375,167.08999633789062,429.2022705078125
2021-12-21,48936.61328125,167.02000427246094,436.824462890625
2021-12-22,48628.51171875,168.58999633789062,441.19219970703125
2021-12-23,50784.5390625,168.97000122070312,443.9372863769531
2021-12-27,50640.41796875,169.3699951171875,450.21990966796875
2021-12-28,47588.85546875,168.63999938964844,449.85205078125
2021-12-29,46444.7109375,168.58999633789062,450.42742919921875
2021-12-30,47178.125,169.8000030517578,449.1822204589844
2021-12-31,46306.4453125,170.9600067138672,448.05023193359375
2022-01-03,46458.1171875,168.3300018310547,450.64447021484375
2022-01-04,45897.57421875,169.57000732421875,450.4935302734375
2022-01-05,43569.00390625,169.05999755859375,441.843017578125
2022-01-06,43160.9296875,166.99000549316406,441.4280090332031
2022-01-07,41557.90234375,167.75,439.6827697753906
2022-01-10,41821.26171875,168.25999450683594,439.13568115234375
2022-01-11,42735.85546875,170.2899932861328,443.13543701171875
2022-01-12,43949.1015625,170.74000549316406,444.3334655761719
2022-01-13,42591.5703125,170.16000366210938,438.21112060546875
2022-01-14,43099.69921875,169.6699981689453,438.390380859375
2022-01-18,42375.6328125,169.38999938964844,430.62664794921875
2022-01-19,41744.328125,172.0800018310547,426.1552734375
2022-01-20,40680.41796875,171.64999389648438,421.43853759765625
2022-01-21,36457.31640625,171.08999633789062,413.1654357910156
2022-01-24,36654.328125,172.02999877929688,414.91998291015625
2022-01-25,36954.00390625,172.5800018310547,409.8542785644531
2022-01-26,36852.12109375,169.7899932861328,408.82611083984375
2022-01-27,37138.234375,167.60000610351562,406.8072509765625
2022-01-28,37784.33203125,167.10000610351562,416.9105224609375
2022-01-31,38483.125,168.08999633789062,424.4195556640625
2022-02-01,38743.2734375,168.22999572753906,427.2872314453125
2022-02-02,36952.984375,168.83999633789062,431.43798828125
2022-02-03,37154.6015625,168.60000610351562,421.2970886230469
2022-02-04,41500.875,168.86000061035156,423.2781066894531
2022-02-07,43840.28515625,170.11000061035156,421.9197082519531
2022-02-08,44118.4453125,170.6300048828125,425.39111328125
2022-02-09,44338.796875,171.2100067138672,431.6171875
2022-02-10,43565.11328125,170.55999755859375,423.86297607421875
2022-02-11,42407.9375,173.80999755859375,415.5049133300781
2022-02-14,42586.91796875,174.74000549316406,414.146484375
2022-02-15,44575.203125,173.0800018310547,420.8253479003906
2022-02-16,43961.859375,174.86000061035156,421.2970886230469
2022-02-17,40538.01171875,177.25,412.2975769042969
2022-02-18,40030.9765625,177.1199951171875,409.62786865234375
2022-02-22,38286.02734375,177.49000549316406,405.23187255859375
2022-02-23,37296.5703125,178.2899932861328,398.043701171875
2022-02-24,38332.609375,177.13999938964844,404.0338439941406
2022-02-25,39214.21875,176.5500030517578,412.948486328125
2022-02-28,43193.234375,178.3800048828125,411.8919372558594
2022-03-01,44354.63671875,181.6199951171875,405.61871337890625
2022-03-02,43924.1171875,179.72999572753906,413.0805358886719
2022-03-03,42451.7890625,180.8000030517578,411.0240173339844
2022-03-04,39137.60546875,183.67999267578125,407.6846923828125
2022-03-07,38062.0390625,186.41000366210938,395.66644287109375
2022-03-08,38737.26953125,191.50999450683594,392.6665954589844
2022-03-09,41982.92578125,185.82000732421875,403.1943054199219
2022-03-10,39437.4609375,186.39999389648438,401.3736877441406
2022-03-11,38794.97265625,185.08999633789062,396.2701721191406
2022-03-14,39666.75390625,182.3000030517578,393.37408447265625
2022-03-15,39338.78515625,178.88999938964844,402.0245666503906
2022-03-16,41143.9296875,180.00999450683594,410.9391174316406
2022-03-17,40951.37890625,180.88999938964844,416.080322265625
2022-03-18,41801.15625,179.3000030517578,420.6376037597656
2022-03-21,41077.99609375,180.6699981689453,420.51458740234375
2022-03-22,42358.80859375,179.36000061035156,425.43524169921875
2022-03-23,42892.95703125,181.80999755859375,419.9562683105469
2022-03-24,43960.93359375,183.1300048828125,426.2868347167969
2022-03-25,44348.73046875,182.3800048828125,428.36865234375
2022-03-28,47128.00390625,179.05999755859375,431.41571044921875
2022-03-29,47465.73046875,179.13999938964844,436.75262451171875
2022-03-30,47062.6640625,180.5800018310547,434.0558166503906
2022-03-31,45538.67578125,180.64999389648438,427.37506103515625
2022-04-01,46281.64453125,179.5,428.5863037109375
2022-04-04,46622.67578125,180.3699951171875,432.2578430175781
2022-04-05,45555.9921875,179.24000549316406,426.7978210449219
2022-04-06,43206.73828125,179.66000366210938,422.5301208496094
2022-04-07,43503.84765625,180.33999633789062,424.65924072265625
2022-04-08,42287.6640625,181.47000122070312,423.52374267578125
2022-04-11,39521.90234375,182.3699951171875,416.2847900390625
2022-04-12,40127.18359375,183.77000427246094,414.7423400878906
2022-04-13,41166.73046875,184.64999389648438,419.49261474609375
2022-04-14,39935.515625,184.0399932861328,414.2691650390625
2022-04-18,40826.21484375,184.61000061035156,414.43951416015625
2022-04-19,41502.75,181.82000732421875,421.12969970703125
2022-04-20,41374.37890625,182.7100067138672,420.8173522949219
2022-04-21,40527.36328125,182.05999755859375,414.524658203125
2022-04-22,39740.3203125,180.2899932861328,403.1504821777344
2022-04-25,40458.30859375,177.0500030517578,405.48779296875
2022-04-26,38117.4609375,177.32000732421875,393.7444763183594
2022-04-27,39241.12109375,175.97999572753906,394.8515625
2022-04-28,39773.828125,176.92999267578125,404.8254089355469
2022-04-29,38609.82421875,176.91000366210938,389.86474609375
2022-05-02,38529.328125,173.6300048828125,392.21148681640625
2022-05-03,37750.453125,174.08999633789062,394.0094909667969
2022-05-04,39698.37109375,175.8000030517578,406.0082092285156
2022-05-05,36575.140625,175.1300048828125,391.5775146484375
2022-05-06,36040.921875,175.4199981689453,389.240234375
2022-05-09,30296.953125,172.8800048828125,376.7778015136719
2022-05-10,31022.90625,171.4199981689453,377.6484069824219
2022-05-11,28936.35546875,172.82000732421875,371.64898681640625
2022-05-12,29047.751953125,170.1699981689453,371.2610778808594
2022-05-13,29283.103515625,168.7899932861328,380.1371154785156
2022-05-16,29862.91796875,170.39999389648438,378.5946960449219
2022-05-17,30425.857421875,169.3300018310547,386.3824768066406
2022-05-18,28720.271484375,169.4199981689453,370.8068542480469
2022-05-19,30314.333984375,171.91000366210938,368.5357360839844
2022-05-20,29200.740234375,172.02999877929688,368.6966552734375
2022-05-23,29098.91015625,172.8300018310547,375.594970703125
2022-05-24,29655.5859375,174.1300048828125,372.72772216796875
2022-05-25,29562.361328125,173.0800018310547,376.0207824707031
2022-05-26,29267.224609375,172.75999450683594,383.53424072265625
2022-05-27,28627.57421875,172.85000610351562,392.9495849609375
2022-05-31,31792.310546875,171.13999938964844,390.74481201171875
2022-06-01,29799.080078125,172.22999572753906,387.5842590332031
2022-06-02,30467.48828125,174.35000610351562,394.9652099609375
2022-06-03,29704.390625,172.5800018310547,388.4832458496094
2022-06-06,31370.671875,171.82000732421875,389.6661071777344
2022-06-07,31155.478515625,172.94000244140625,393.40380859375
2022-06-08,30214.35546875,172.77999877929688,389.12664794921875
2022-06-09,30111.998046875,172.22999572753906,379.87213134765625
2022-06-10,29083.8046875,174.5399932861328,368.8575134277344
2022-06-13,22487.388671875,169.92999267578125,354.8526916503906
